client_id,feature,importance,model,exog_setting
313,exog_hour_cos_lag168,0.0009294561459682882,xgboost_exog_past_weather,past_exog_context_only
313,exog_hour_cos_roll24,0.0,xgboost_exog_past_weather,past_exog_context_only
313,exog_hour_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_sin_lag1,0.0008806713740341365,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_sin_lag24,0.0009230459691025317,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_sin_lag168,0.0006694537005387247,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_sin_roll24,0.0005648991209454834,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_sin_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_cos_lag1,0.0008625104674138129,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_cos_lag24,0.00039112308877520263,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_cos_lag168,0.0012500487500801682,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_cos_roll24,0.000592137104831636,xgboost_exog_past_weather,past_exog_context_only
313,exog_dayofweek_cos_roll168,0.0,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_sin_lag1,0.0008544917800463736,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_sin_lag24,0.0007143687689676881,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_sin_lag168,0.0013188221491873264,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_sin_roll24,0.0006764961290173233,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_sin_roll168,0.0008208006620407104,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_cos_lag1,0.0035836086608469486,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_cos_lag24,0.0028561933431774378,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_cos_lag168,0.001970083685591817,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_cos_roll24,0.001551321824081242,xgboost_exog_past_weather,past_exog_context_only
313,exog_month_cos_roll168,0.0010407398222014308,xgboost_exog_past_weather,past_exog_context_only
155,lag_t1,0.11889196187257767,xgboost_exog_past_weather,past_exog_context_only
155,lag_t2,0.004113469272851944,xgboost_exog_past_weather,past_exog_context_only
155,lag_t3,0.0014502651756629348,xgboost_exog_past_weather,past_exog_context_only
155,lag_t6,0.0014189437497407198,xgboost_exog_past_weather,past_exog_context_only
155,lag_t12,0.0017212486127391458,xgboost_exog_past_weather,past_exog_context_only
155,lag_t24,0.1728324294090271,xgboost_exog_past_weather,past_exog_context_only
155,lag_t48,0.04931660369038582,xgboost_exog_past_weather,past_exog_context_only
155,lag_t168,0.47881150245666504,xgboost_exog_past_weather,past_exog_context_only
155,roll_24,0.004311764147132635,xgboost_exog_past_weather,past_exog_context_only
155,roll_168,0.0015055264811962843,xgboost_exog_past_weather,past_exog_context_only
155,exog_temperature_2m_lag1,0.0008439206867478788,xgboost_exog_past_weather,past_exog_context_only
155,exog_temperature_2m_lag24,0.0009221685468219221,xgboost_exog_past_weather,past_exog_context_only
155,exog_temperature_2m_lag168,0.0010892583522945642,xgboost_exog_past_weather,past_exog_context_only
155,exog_temperature_2m_roll24,0.0008629283402115107,xgboost_exog_past_weather,past_exog_context_only
155,exog_temperature_2m_roll168,0.0012801301199942827,xgboost_exog_past_weather,past_exog_context_only
155,exog_relative_humidity_2m_lag1,0.0007312723901122808,xgboost_exog_past_weather,past_exog_context_only
155,exog_relative_humidity_2m_lag24,0.0006576662417501211,xgboost_exog_past_weather,past_exog_context_only
155,exog_relative_humidity_2m_lag168,0.0008015237399376929,xgboost_exog_past_weather,past_exog_context_only
155,exog_relative_humidity_2m_roll24,0.0007447169627994299,xgboost_exog_past_weather,past_exog_context_only
155,exog_relative_humidity_2m_roll168,0.000839117041323334,xgboost_exog_past_weather,past_exog_context_only
155,exog_precipitation_lag1,0.0008665691711939871,xgboost_exog_past_weather,past_exog_context_only
155,exog_precipitation_lag24,0.0007166447467170656,xgboost_exog_past_weather,past_exog_context_only
155,exog_precipitation_lag168,0.000681995996274054,xgboost_exog_past_weather,past_exog_context_only
155,exog_precipitation_roll24,0.0008783398661762476,xgboost_exog_past_weather,past_exog_context_only
155,exog_precipitation_roll168,0.0010131743038073182,xgboost_exog_past_weather,past_exog_context_only
155,exog_heating_degree_lag1,0.0009359283722005785,xgboost_exog_past_weather,past_exog_context_only
155,exog_heating_degree_lag24,0.0010281334398314357,xgboost_exog_past_weather,past_exog_context_only
155,exog_heating_degree_lag168,0.000996457994915545,xgboost_exog_past_weather,past_exog_context_only
155,exog_heating_degree_roll24,0.0010241090785712004,xgboost_exog_past_weather,past_exog_context_only
155,exog_heating_degree_roll168,0.0012438851408660412,xgboost_exog_past_weather,past_exog_context_only
155,exog_cooling_degree_lag1,0.000435063848271966,xgboost_exog_past_weather,past_exog_context_only
155,exog_cooling_degree_lag24,0.0006220017676241696,xgboost_exog_past_weather,past_exog_context_only
